"dceGroup","dceType","dceID","SurveyDateTime","StreamName","SiteName","dceName","SiteDescription","WettedWidth","SiteLength","BSCoordinateSource","BSLatitudeDD","BSLongitudeDD","BSPositionAccuracy","Datum","GRTSSiteID","GRTSLatitudeDD","GRTSLongitudeDD","Notes","PTAGISrkmCode","SubBasin","TSCoordinateSource","TSLatitudeDD","TSLongitudeDD","TSPositionAccuracy","Watershed","ProgramID","ProtocolName","ProjectName","SampledStatus","Gradient","WidthCategory","CreatedBy","CreatedDate","LastUpdatedBy","LastUpdatedDate","recordID_fldLog","dateTrans","dceID_cdb","ProgramName","DesignName","dataLoggerID","LoggerAppVersion","importDate","importSrc","importRecID","trans_SupDB","TimeZone","Crew","Equipment","rowID","Season","EndDateTime","SurveyDirection","VisitNumber","WaterTemperatureBegin","WaterTemperatureEnd","TotalFishCount","ReleaseDateTime","ReleaseTemperature","ReleaseSiteName","SurveyTiming","OriginalFile","dceNameARS","TSWettedWidth","BSWettedWidth","AvgWettedWidth","dataSet","GPSLogInterval","RiverLocationDS","RiverLocationUS","SurveyType","TrapLocation","DSReleaseLongitude","DSReleaseLatitude","DSPositionAccuracy","USReleaseLongitude","USReleaseLatitude","QA_Feb1016_RelationToFldLog_LF","QA_Feb1016_FldLog_LF_DceID"
"555","Mark",556,"2010-09-07 12:59:00","Lemhi River","LEM-119215","LEM-119215-20100907-1259",,,160,"Office Document",44.8175,-113.58649,3,,,,,,,"Lemhi","Office Document",44.81584,-113.5864,4,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"8","Kris Crowley","2010-09-02 12:59:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6745,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Sean Springer; Tulley Mackey","Seine 2 16' x 4'; Seine 8 10' x 4'; E-Fisher 1",,"Summer","2010-09-07 15:00:00","Upstream",2,7.6,12,0,"2010-09-07 15:00:00",,"LEM-119215","Day",,"LEM-119215-dce-20100907-1259",,,,,,,,,,,,,,,"Resolved.  ARS dce.",286
"555","Recapture",557,"2010-09-08 09:44:15","Lemhi River","LEM-119215","LEM-119215-20100908-1104",,,280,"Office Document",44.8175,-113.58649,3,,,,,,,"Lemhi","Office Document",44.81584,-113.5864,4,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Matthew Dodds","2010-09-08 11:04:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6746,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Matthew Dodds; Sean Springer","Hand Net; Dipnet EC; Seine 7 16' x 4'",,"Summer","2010-09-08 13:07:39","Upstream",3,9.6,11,49,"2010-09-08 13:07:39",,"LEM-119215","Day",,"LEM-119215-dce-20100908-1104",,,,,,,,,,,,,,,"Resolved.  ARS dce.",287
"555","Recapture",558,"2010-09-08 11:10:00","Lemhi River","LEM-119215","LEM-119215-20100908-1110",,,280,"Handheld GPS",44.8175,-113.58649,4,,,,,,,"Lemhi","Handheld GPS",44.81584,-113.5846,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Matthew Dodds","2010-09-08 11:10:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6747,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Matthew Dodds; Sean Springer",,,"Summer","2010-09-08 11:11:28","Upstream",3,10,,0,"2010-09-08 11:11:28",,"LEM-119215","Day",,"LEM-119215-dce-20100908-1110",,,,,,,,,,,,,,,"Resolved.  ARS dce.",288
"559","Depletion",559,"2009-07-21 10:00:00","Kenney Creek","LEM-121695","LEM-121695-20090721-1000",,,160,"Handheld GPS",45.04033,-113.62262,3,,,,,,,"Lemhi","Handheld GPS",45.04119,-113.62141,3,,,"ISEMP Salmon River Remote PIT Tagging Protocol 2009","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by IDFG","Sampled",,"8","skutskel","2009-11-04 14:12:17","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6748,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Andy Osler; Brad Wolf; Samantha Kutskel","Electrofisher",,"Summer","2009-07-21 10:00:00","Upstream",1,9.9,9.9,36,"2009-07-21 10:00:00",9.9,"LEM-121695","Day","ARS_Roving_Lemhi_IDFG_23Feb2011.mdb","LEM-121695-dce-20090721-1000",,,,,,,,,,,,,,,"Resolved.  ARS dce.",174
"560","Depletion",560,"2009-09-03 09:00:00","Kenney Creek","LEM-121695","LEM-121695-20090903-0900",,,160,"Handheld GPS",45.04033,-113.62213,3,,,,,,,"Lemhi","Handheld GPS",45.04119,-113.62141,3,,,"ISEMP Salmon River Remote PIT Tagging Protocol 2009","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by IDFG","Sampled",,"8","skutskel","2009-11-06 08:40:41","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6749,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Brad Buechel; Brandon Fahnholz; Samantha Kutskel","Electrofisher",,"Summer","2009-09-03 13:15:00","Upstream",2,10,10,52,"2009-09-03 13:15:00",10,"LEM-121695","Day","ARS_Roving_Lemhi_IDFG_23Feb2011.mdb","LEM-121695-dce-20090903-0900",,,,,,,,,,,,,,,"Resolved.  ARS dce.",175
"561","Depletion",561,"2009-08-05 10:50:00","Buck Creek","LEM-128175","LEM-128175-20090805-1050",,,160,"Handheld GPS",44.79839,-113.82451,5,,,,,,,"Lemhi","Handheld GPS",44.79765,-113.82543,5,,,"ISEMP Salmon River Remote PIT Tagging Protocol 2009","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by IDFG","Sampled",,"8","skutskel","2009-10-27 13:37:42","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6750,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Andy Osler; Brad Buechel","Electrofisher",,"Summer","2009-08-05 14:20:00","Upstream",1,8,8,10,"2009-08-05 14:20:00",8,"LEM-128175","Day","ARS_Roving_Lemhi_IDFG_23Feb2011.mdb","LEM-128175-dce-20090805-1050",,,,,,,,,,,,,,,"Resolved.  ARS dce.",177
"562","Count",562,"2009-07-09 09:34:00","Withington Creek","LEM-128863","LEM-128863-20090709-0934",,,160,"Handheld GPS",45.04485,-113.81712,4,,,,,,,"Lemhi",,,,,,,"ISEMP Salmon River Remote PIT Tagging Protocol 2009","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by IDFG","Sampled",,"8","skutskel","2009-10-30 08:20:02","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6751,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Andy Osler; Drew Wickard; Jessica Macumber","Electrofisher",,"Summer","2009-07-09 11:11:00","Upstream",1,10.1,10.1,59,"2009-07-09 11:11:00",10.1,"LEM-128863","Day","ARS_Roving_Lemhi_IDFG_23Feb2011.mdb","LEM-128863-dce-20090709-0934",,,,,,,,,,,,,,,"Resolved.  ARS dce.",178
"563","Depletion",563,"2009-08-27 09:00:00","Basin Creek","LEM-130479","LEM-130479-20090827-0900",,,160,"Handheld GPS",44.84039,-113.78603,3,,,,,,,"Lemhi","Handheld GPS",44.84138,-113.78721,3,,,"ISEMP Salmon River Remote PIT Tagging Protocol 2009","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by IDFG","Sampled",,"8","mbiggs","2009-10-27 08:58:29","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6752,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Brad Buechel; Brandon Fahnholz; Samantha Kutskel","Electrofisher",,"Summer","2009-08-27 09:00:00","Upstream",1,10,10,8,"2009-08-27 09:00:00",10,"LEM-130479","Day","ARS_Roving_Lemhi_IDFG_23Feb2011.mdb","LEM-130479-dce-20090827-0900",,,,,,,,,,,,,,,"Resolved.  ARS dce.",179
"564","Count",564,"2010-08-12 15:24:00","Mill Creek","LEM-131023","LEM-131023-20100812-0324",,,160,"Handheld GPS",44.68385,-113.60295,9,,,,,,,"Lemhi","Handheld GPS",44.68302,-113.60418,5,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"8","Tulley Mackey","2010-08-12 15:24:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6753,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Sean Springer","Hand Net; Seine 8 10' x 4'; E-Fisher 1",,"Summer","2010-08-12 15:25:00","Upstream",1,8,,22,"2010-08-12 15:25:00",,"LEM-131023","Day",,"LEM-131023-dce-20100812-0324",,,,,,,,,,,,,,,"Resolved.  ARS dce.",289
"565","Count",565,"2010-08-02 12:37:00","Big Bear Creek","LEM-133071","LEM-133071-20100802-1237",,,160,"Office Document",44.67448,-113.11954,3,,,,,,,"Lemhi","Office Document",44.67395,-113.11852,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"8","Kris Crowley","2010-08-02 12:37:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6754,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Sean Springer","Hand Net; E-Fisher 1",,"Summer","2010-08-02 13:37:58","Upstream",1,10,11.5,13,"2010-08-02 13:37:58",,"LEM-133071","Day",,"LEM-133071-dce-20100802-1237",,,,,,,,,,,,,,,"Resolved.  ARS dce.",290
"566","Count",566,"2010-05-23 15:00:00","Flume Creek","LEM-136031","LEM-136031-20100523-1500",,,160,"Handheld GPS",44.9792,-113.50294,7,,,,,"Stream changed from Agency to Flume 10/13/16 by GK/B.Lott since crew called it by reporting unit (Agency) rather than actual Stream name.",,"Lemhi","Handheld GPS",44.98026,-113.50203,4,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"8","Matthew Dodds","2010-06-04 13:49:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6755,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Tulley Mackey","Hand Net; Seine 8 10' x 4'; E-Fisher 5",,"Summer","2010-05-23 17:50:00","Upstream",1,4.5,4.5,20,"2010-05-23 17:50:00",,"LEM-136031","Day",,"LEM-136031-dce-20100523-1500",,,,,,,,,,,,,,,"Resolved.  ARS dce.",291
"567","Depletion",567,"2010-06-08 10:45:00","Lemhi River","LEM-156111","LEM-156111-20100608-1045",,,280,"Handheld GPS",44.70272,-113.39129,3,,,,,,,"Lemhi","Handheld GPS",44.7013,-113.38958,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Kris Crowley","2010-06-15 11:26:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6756,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Matthew Dodds; Sean Springer; Tulley Mackey","Hand Net; Seine 7 16' x 4'; E-Fisher 5",,"Summer","2010-06-08 17:32:00","Upstream",1,10,14,24,"2010-06-08 17:32:00",,"LEM-156111","Day",,"LEM-156111-dce-20100608-1045",,,,,,,,,,,,,,,"Resolved.  ARS dce.",292
"568","Mark",568,"2010-08-18 08:40:00","Lemhi River","LEM-160207","LEM-160207-20100818-1055",,,280,"Office Document",44.71238,-113.40314,3,,,,,,,"Lemhi","Office Document",44.7117,-113.40208,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Kris Crowley","2010-08-18 10:55:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6757,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Matthew Dodds; Sean Springer; Tulley Mackey","Hand Net; Seine 7 16' x 4'; E-Fisher 4",,"Summer","2010-08-18 12:22:40","Upstream",1,9,13,88,"2010-08-18 12:22:40",,"LEM-160207","Day",,"LEM-160207-dce-20100818-1055",,,,,,,,,,,,,,,"Resolved.  ARS dce.",293
"568","Recapture",569,"2010-08-19 09:40:00","Lemhi River","LEM-160207","LEM-160207-20100819-0940",,,280,"Handheld GPS",44.71238,-113.4032,3,,,,,,,"Lemhi","Handheld GPS",44.7117,-113.40218,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Matthew Dodds","2010-08-19 09:40:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6758,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Tulley Mackey","Hand Net; E-Fisher 1",,"Summer","2010-08-19 11:51:11","Upstream",2,9.5,11.5,24,"2010-08-19 11:51:11",,"LEM-160207","Day",,"LEM-160207-dce-20100819-0940",,,,,,,,,,,,,,,"Resolved.  ARS dce.",294
"570","Count",570,"2010-07-19 06:49:00","Lemhi River","LEM-170415","LEM-170415-20100719-0649",,,240,"Office Document",44.76421,-113.50333,3,,,,,,,"Lemhi","Office Document",44.76337,-113.5022,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"12","Matthew Dodds","2010-07-19 06:49:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6759,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Tulley Mackey","Hand Net; Seine 8 10' x 4'; E-Fisher 1",,"Summer","2010-07-19 11:50:35","Upstream",1,10,13,95,"2010-07-19 11:50:35",,"LEM-170415","Day",,"LEM-170415-dce-20100719-0649",,,,,,,,,,,,,,,"Resolved.  ARS dce.",295
"571","Count",571,"2010-08-13 08:50:00","Lemhi River","LEM-174511","LEM-174511-20100813-0850",,,200,"Office Document",44.786445,-113.548735,0,,,,,,,"Lemhi",,,,,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"10","Kris Crowley","2010-08-13 08:50:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6760,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Mitch Daniel; Sean Springer",,,"Summer","2010-08-13 11:30:35","Upstream",1,11,13,25,"2010-08-13 11:30:35",,"LEM-174511","Day",,"LEM-174511-dce-20100813-0850",,,,,,,,,,,,,,,"Resolved.  ARS dce.",296
"572","Mark",572,"2010-07-20 07:25:00","Lemhi River","LEM-190895","LEM-190895-20100720-0725",,,280,"Office Document",44.76103,-113.4942,3,,,,,,,"Lemhi","Office Document",44.76158,-113.49261,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Matthew Dodds","2010-07-20 07:25:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6761,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Matthew Dodds; Sean Springer",,,"Summer","2010-07-20 12:05:10","Upstream",1,9,12,99,"2010-07-20 12:05:10",,"LEM-190895","Day",,"LEM-190895-dce-20100720-0725",,,,,,,,,,,,,,,"Resolved.  ARS dce.",297
"572","Recapture",573,"2010-07-21 08:16:00","Lemhi River","LEM-190895","LEM-190895-20100721-0816",,,280,"Handheld GPS",44.76103,-113.4942,3,,,,,,,"Lemhi","Handheld GPS",44.6158,-113.49261,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Kris Crowley","2010-07-21 08:16:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6762,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds","Hand Net; E-Fisher 1",,"Summer","2010-07-21 09:48:45","Upstream",2,9.5,10.5,38,"2010-07-21 09:48:45",,"LEM-190895","Day",,"LEM-190895-dce-20100721-0816",,,,,,,,,,,,,,,"Resolved.  ARS dce.",298
"574","Mark",574,"2010-08-26 08:09:00","Lemhi River","LEM-190895","LEM-190895-20100826-0809",,,280,"Office Document",44.76103,-113.4942,3,,,,,,,"Lemhi","Office Document",44.76158,-113.49261,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Kris Crowley","2010-08-26 08:09:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6763,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Sean Springer","Dipnet DF; Seine 8 10' x 4'",,"Summer","2010-08-26 13:40:28","Upstream",3,10,16,173,"2010-08-26 13:40:28",,"LEM-190895","Day",,"LEM-190895-dce-20100826-0809",,,,,,,,,,,,,,,"Resolved.  ARS dce.",299
"574","Recapture",575,"2010-08-27 08:20:55","Lemhi River","LEM-190895","LEM-190895-20100827-0834",,,280,"Handheld GPS",44.76103,-113.4942,3,,,,,,,"Lemhi","Handheld GPS",44.76158,-113.49261,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Kris Crowley","2010-08-27 08:34:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6764,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Sean Springer; Tulley Mackey","Fly Rod and Reel; Ultralite Spinning Rod",,"Summer","2010-08-27 11:29:50","Upstream",4,10,13,12,"2010-08-27 11:29:50",,"LEM-190895","Day",,"LEM-190895-dce-20100827-0834",,,,,,,,,,,,,,,"Resolved.  ARS dce.",300
"574","Recapture",576,"2010-08-27 09:39:00","Lemhi River","LEM-190895","LEM-190895-20100827-0939",,,280,"Office Document",44.76103,-113.4942,3,,,,,,,"Lemhi","Office Document",44.761158,-113.49261,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Kris Crowley","2010-08-27 09:39:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6765,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Sean Springer","Hand Net; Seine 8 10' x 4'; E-Fisher 1",,"Summer","2010-08-27 11:20:22","Upstream",4,11,12.5,59,"2010-08-27 11:20:22",,"LEM-190895","Day",,"LEM-190895-dce-20100827-0939",,,,,,,,,,,,,,,"Resolved.  ARS dce.",301
"577","Count",577,"2010-10-07 09:53:00","Lemhi River","LEM-190895","LEM-190895-20101007-0953",,,280,"Handheld GPS",44.76103,-113.4942,3,,,,,,,"Lemhi","Handheld GPS",44.76158,-113.49261,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Kris Crowley","2010-10-07 09:53:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6766,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Mitch Daniel; Sean Springer","Ultralite Spinning Rod",,"Summer","2010-10-07 15:10:07","Both",5,9.300000000000001,12,2,"2010-10-07 15:10:07",,"LEM-190895","Day",,"LEM-190895-dce-20101007-0953",,,,,,,,,,,,,,,"Resolved.  ARS dce.",302
"577","Count",578,"2010-10-07 09:54:50","Lemhi River","LEM-190895","LEM-190895-20101007-1106",,,280,"Handheld GPS",44.76103,-113.4942,3,,,,,,,"Lemhi","Handheld GPS",44.76158,-113.49261,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Kris Crowley","2010-10-07 11:06:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6767,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Sean Springer; Tulley Mackey","Dipnet DF; Seine 8 10' x 4'",,"Summer","2010-10-07 15:06:16","Upstream",5,9,12,2,"2010-10-07 15:06:16",,"LEM-190895","Day",,"LEM-190895-dce-20101007-1106",,,,,,,,,,,,,,,"Resolved.  ARS dce.",303
"577","Count",579,"2010-10-07 12:54:00","Lemhi River","LEM-190895","LEM-190895-20101007-1254",,,280,"Handheld GPS",44.76103,-113.4942,3,,,,,,,"Lemhi","Handheld GPS",44.76158,-113.49261,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Kris Crowley","2010-10-07 12:54:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6768,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Mitch Daniel","Hand Net; E-Fisher 4",,"Summer","2010-10-07 17:27:07","Upstream",5,10.4,12,149,"2010-10-07 17:27:07",,"LEM-190895","Day",,"LEM-190895-dce-20101007-1254",,,,,,,,,,,,,,,"Resolved.  ARS dce.",304
"580","Depletion",580,"2010-07-01 12:07:00","Lemhi River","LEM-222671","LEM-222671-20100701-1207",,,200,"Handheld GPS",44.69574,-113.37092,6,,,,,,,"Lemhi","Handheld GPS",44.69505,-113.36925,6,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"10","Tulley Mackey","2010-07-01 12:07:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6769,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Sean Springer; Tulley Mackey","Hand Net; Seine 8 10' x 4'; E-Fisher 5",,"Summer","2010-07-01 20:38:57","Upstream",1,11,12,70,"2010-07-01 20:38:57",,"LEM-222671","Day",,"LEM-222671-dce-20100701-1207",,,,,,,,,,,,,,,"Resolved.  ARS dce.",305
"581","Mark",581,"2010-08-03 07:58:00","Lemhi River","LEM-223663","LEM-223663-20100803-0758",,,280,"Office Document",44.77664,-113.53603,3,,,,,,,"Lemhi","Office Document",44.77639,-113.53368,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Kris Crowley","2010-08-03 07:58:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6770,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds; Sean Springer","Hand Net; Seine 8 10' x 4'; E-Fisher 1",,"Summer","2010-08-03 11:04:31","Upstream",1,11,12.5,32,"2010-08-03 11:04:31",,"LEM-223663","Day",,"LEM-223663-dce-20100803-0758",,,,,,,,,,,,,,,"Resolved.  ARS dce.",306
"581","Recapture",582,"2010-08-04 08:10:44","Lemhi River","LEM-223663","LEM-223663-20100804-0926",,,280,"Office Document",44.77664,-113.53603,3,,,,,,,"Lemhi","Office Document",44.77639,-113.53368,3,,,"ISEMP Salmon and John Day Basin Remote PIT Tagging Protocol 2010","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging by QCI","Sampled",,"14","Matthew Dodds","2010-08-04 09:26:00","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6771,,"Juvenile Growth, Survival and Abundance in the Lemhi",,,,,,,"Mountain Daylight Time","Kris Crowley; Matthew Dodds","Hand Net; E-Fisher 1",,"Summer","2010-08-04 09:39:35","Upstream",2,11.5,12.5,17,"2010-08-04 09:39:35",,"LEM-223663","Day",,"LEM-223663-dce-20100804-0926",,,,,,,,,,,,,,,"Resolved.  ARS dce.",307
"583","Mark",583,"2009-10-07 11:09:19","Lick Creek","Lick Cr-1","Lick Cr-1-20091007-1109",,,400,"Handheld GPS",45.06413,-115.76395,4,,,,,,,"South Fork Salmon","Handheld GPS",45.06561,-115.76723,4,,,"ISEMP Salmon River Remote PIT Tagging Protocol 2009","ISEMP Salmon South Fork Salmon River PIT Tagging by QCI","Sampled",,,"Oliver Ott","2009-10-07 11:09:19","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6772,,"Juvenile Growth, Survival and Abundance in the SF Salmon",,,,,,,"Mountain Daylight Time","Aaron Dressen; Braden Lott; Chris Imel; Oliver Ott","Minnow Seine 2; SAMUS Electrofisher KB2662",,"Summer","2009-10-07 17:55:50","Upstream",1,3,5,107,"2009-10-07 17:55:50",5,"Lick Cr-1","Day","2009 XML backup (MD)","Lick Cr-1-dce-20091007-1109",,,,,,,,,,,,,,,"Resolved.  ARS dce.",529
"583","Recapture",584,"2009-10-12 10:38:50","Lick Creek","Lick Cr-1","Lick Cr-1-20091012-1038",,,400,"Handheld GPS",45.06413,-115.76395,4,,,,,"10/12/09 - resample",,"South Fork Salmon","Handheld GPS",45.06561,-115.76723,4,,,"ISEMP Salmon River Remote PIT Tagging Protocol 2009","ISEMP Salmon South Fork Salmon River PIT Tagging by QCI","Sampled",,,"Oliver Ott","2009-10-12 10:38:50","olsonje","2012-10-24 16:05:00",,"2012-11-15 13:20:53",6773,,"Juvenile Growth, Survival and Abundance in the SF Salmon",,,,,,,"Mountain Daylight Time","Aaron Dressen; Braden Lott; Oliver Ott; Yuri Davydov","Minnow Seine 2; SAMUS Electrofisher KB2662",,"Summer","2009-10-12 16:40:17","Upstream",2,0,2,77,"2009-10-12 16:40:17",2,"Lick Cr-1","Day","2009 XML backup (MD)","Lick Cr-1-dce-20091012-1038",,,,,,,,,,,,,,,"Resolved.  ARS dce.",530
